Location,Current_Date,HCHO_reading,LATITUDE,LONGITUDE,ELEVATION,Precipitation,Average_Temperature
Nuwara Eliya Proper,2022-09-10,-3.2391002214194515e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-09-11,0.00012549145276178494,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-09-12,0.0001616614434265892,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-09-13,0.00011512343523283815,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2022-09-15,0.00011512343523283815,6.967,80.767,1880.0,0.06,59
Nuwara Eliya Proper,2022-09-21,0.00012858631672611976,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-09-22,6.425061752580103e-07,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-09-23,7.024173398645226e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-09-24,-6.874457575180376e-06,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-09-25,0.0002564065213609418,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2022-09-26,0.0002564065213609418,6.967,80.767,1880.0,0.18,61
Nuwara Eliya Proper,2022-09-27,0.0002564065213609418,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2022-09-28,0.0002564065213609418,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2022-09-29,1.7406645847750937e-05,6.967,80.767,1880.0,0.02,60
Nuwara Eliya Proper,2022-09-30,1.7406645847750937e-05,6.967,80.767,1880.0,0.06,59
Nuwara Eliya Proper,2022-10-01,1.7406645847750937e-05,6.967,80.767,1880.0,0.29,59
Nuwara Eliya Proper,2022-10-02,1.7406645847750937e-05,6.967,80.767,1880.0,1.7,59
Nuwara Eliya Proper,2022-10-03,1.7406645847750937e-05,6.967,80.767,1880.0,2.39,58
Nuwara Eliya Proper,2022-10-04,1.7406645847750937e-05,6.967,80.767,1880.0,0.22,60
Nuwara Eliya Proper,2022-10-05,1.7406645847750937e-05,6.967,80.767,1880.0,0.06,59
Nuwara Eliya Proper,2022-10-06,1.7406645847750937e-05,6.967,80.767,1880.0,0.01,58
Nuwara Eliya Proper,2022-10-07,1.7406645847750937e-05,6.967,80.767,1880.0,0.04,59
Nuwara Eliya Proper,2022-10-08,1.7406645847750937e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-10-09,1.7406645847750937e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2022-10-10,1.7406645847750937e-05,6.967,80.767,1880.0,0.02,61
Nuwara Eliya Proper,2022-10-11,1.7406645847750937e-05,6.967,80.767,1880.0,0.15,61
Nuwara Eliya Proper,2022-10-12,1.7406645847750937e-05,6.967,80.767,1880.0,0.61,60
Nuwara Eliya Proper,2022-10-13,1.7406645847750937e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2022-10-14,1.7406645847750937e-05,6.967,80.767,1880.0,0.65,61
Nuwara Eliya Proper,2022-10-15,1.7406645847750937e-05,6.967,80.767,1880.0,0.86,59
Nuwara Eliya Proper,2022-10-16,1.7406645847750937e-05,6.967,80.767,1880.0,0.08,61
Nuwara Eliya Proper,2022-10-17,1.7406645847750937e-05,6.967,80.767,1880.0,0.11,62
Nuwara Eliya Proper,2022-10-18,1.7406645847750937e-05,6.967,80.767,1880.0,0.22,60
Nuwara Eliya Proper,2022-10-19,1.7406645847750937e-05,6.967,80.767,1880.0,0.28,60
Nuwara Eliya Proper,2022-10-20,1.7406645847750937e-05,6.967,80.767,1880.0,0.5,60
Nuwara Eliya Proper,2022-10-21,1.7406645847750937e-05,6.967,80.767,1880.0,1.82,58
Nuwara Eliya Proper,2022-10-22,1.7406645847750937e-05,6.967,80.767,1880.0,0.17,60
Nuwara Eliya Proper,2022-10-23,1.7406645847750937e-05,6.967,80.767,1880.0,0.08,61
Nuwara Eliya Proper,2022-10-24,0.00011984425987205465,6.967,80.767,1880.0,1.06,60
Nuwara Eliya Proper,2022-10-25,0.00011984425987205465,6.967,80.767,1880.0,0.11,61
Nuwara Eliya Proper,2022-10-26,8.238268546685174e-05,6.967,80.767,1880.0,0.02,61
Nuwara Eliya Proper,2022-10-27,8.238268546685174e-05,6.967,80.767,1880.0,0.2,59
Nuwara Eliya Proper,2022-10-28,8.238268546685174e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2022-10-29,0.00011895785362029644,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2022-10-30,-1.6538497151746867e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-10-31,-1.6538497151746867e-05,6.967,80.767,1880.0,1.87,63
Nuwara Eliya Proper,2022-11-01,-1.6538497151746867e-05,6.967,80.767,1880.0,0.29,60
Nuwara Eliya Proper,2022-11-02,-1.6538497151746867e-05,6.967,80.767,1880.0,0.16,61
Nuwara Eliya Proper,2022-11-03,-1.6538497151746867e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-11-04,-1.6538497151746867e-05,6.967,80.767,1880.0,0.04,62
Nuwara Eliya Proper,2022-11-05,5.1145666978307266e-05,6.967,80.767,1880.0,0.39,60
Nuwara Eliya Proper,2022-11-06,5.1145666978307266e-05,6.967,80.767,1880.0,0.7,59
Nuwara Eliya Proper,2022-11-07,0.00010239220648971643,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-11-08,0.00010239220648971643,6.967,80.767,1880.0,0.2,61
Nuwara Eliya Proper,2022-11-09,0.00010239220648971643,6.967,80.767,1880.0,0.12,60
Nuwara Eliya Proper,2022-11-10,0.00010239220648971643,6.967,80.767,1880.0,0.02,60
Nuwara Eliya Proper,2022-11-11,0.00010239220648971643,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-11-12,0.00010239220648971643,6.967,80.767,1880.0,0.25,61
Nuwara Eliya Proper,2022-11-13,0.00010239220648971643,6.967,80.767,1880.0,0.06,59
Nuwara Eliya Proper,2022-11-14,0.00010239220648971643,6.967,80.767,1880.0,1.02,60
Nuwara Eliya Proper,2022-11-15,0.00010239220648971643,6.967,80.767,1880.0,0.35,59
Nuwara Eliya Proper,2022-11-16,0.00010239220648971643,6.967,80.767,1880.0,0.02,60
Nuwara Eliya Proper,2022-11-17,0.00010239220648971643,6.967,80.767,1880.0,0.14,58
Nuwara Eliya Proper,2022-11-18,0.00016976140201180128,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2022-11-19,0.0001557509200254798,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2022-11-20,0.0001557509200254798,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-11-21,9.275308051321392e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-11-22,1.1748669859532387e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2022-11-23,9.189036348680027e-06,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-11-24,2.071554628069251e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2022-11-25,2.071554628069251e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2022-11-26,1.92524272191245e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2022-11-27,1.92524272191245e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-11-28,1.92524272191245e-05,6.967,80.767,1880.0,0.03,59
Nuwara Eliya Proper,2022-11-29,1.92524272191245e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-11-30,0.0001864792903401494,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-12-01,-8.920746112844984e-06,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-12-02,4.36330277496733e-07,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-12-03,4.36330277496733e-07,6.967,80.767,1880.0,0.27,61
Nuwara Eliya Proper,2022-12-04,4.36330277496733e-07,6.967,80.767,1880.0,0.15,60
Nuwara Eliya Proper,2022-12-05,4.36330277496733e-07,6.967,80.767,1880.0,0.42,60
Nuwara Eliya Proper,2022-12-06,0.00012202967821737818,6.967,80.767,1880.0,0.15,58
Nuwara Eliya Proper,2022-12-07,0.00012202967821737818,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2022-12-08,0.00012202967821737818,6.967,80.767,1880.0,0.0,51
Nuwara Eliya Proper,2022-12-09,0.00012202967821737818,6.967,80.767,1880.0,0.73,56
Nuwara Eliya Proper,2022-12-10,0.00012202967821737818,6.967,80.767,1880.0,0.13,57
Nuwara Eliya Proper,2022-12-11,0.00012202967821737818,6.967,80.767,1880.0,0.06,57
Nuwara Eliya Proper,2022-12-12,2.0694102297580487e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2022-12-13,2.0694102297580487e-05,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2022-12-14,2.0694102297580487e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2022-12-15,2.0694102297580487e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2022-12-16,2.0694102297580487e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2022-12-18,2.0694102297580487e-05,6.967,80.767,1880.0,0.31,58
Nuwara Eliya Proper,2022-12-19,2.0694102297580487e-05,6.967,80.767,1880.0,0.75,59
Nuwara Eliya Proper,2022-12-20,2.0694102297580487e-05,6.967,80.767,1880.0,0.24,59
Nuwara Eliya Proper,2022-12-21,2.0694102297580487e-05,6.967,80.767,1880.0,0.64,59
Nuwara Eliya Proper,2022-12-22,2.0694102297580487e-05,6.967,80.767,1880.0,0.12,60
Nuwara Eliya Proper,2022-12-23,2.0694102297580487e-05,6.967,80.767,1880.0,0.19,59
Nuwara Eliya Proper,2022-12-24,-8.23189832577379e-05,6.967,80.767,1880.0,0.08,60
Nuwara Eliya Proper,2022-12-25,-8.23189832577379e-05,6.967,80.767,1880.0,1.26,58
Nuwara Eliya Proper,2022-12-26,-8.23189832577379e-05,6.967,80.767,1880.0,0.39,60
Nuwara Eliya Proper,2022-12-27,0.00010877132439853465,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-12-28,8.229080866102485e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2022-12-29,8.229080866102485e-05,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2022-12-30,2.7926652034705285e-05,6.967,80.767,1880.0,0.0,55
Nuwara Eliya Proper,2022-12-31,-3.5733138280539153e-06,6.967,80.767,1880.0,0.0,54
Nuwara Eliya Proper,2023-01-01,0.00012052824199266923,6.967,80.767,1880.0,0.0,55
Nuwara Eliya Proper,2023-01-02,6.25156020353037e-05,6.967,80.767,1880.0,0.0,56
Nuwara Eliya Proper,2023-01-03,5.438356233650533e-05,6.967,80.767,1880.0,0.0,56
Nuwara Eliya Proper,2023-01-04,5.438356233650533e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-01-05,5.438356233650533e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-01-06,7.929815294605236e-05,6.967,80.767,1880.0,0.13,59
Nuwara Eliya Proper,2023-01-07,7.929815294605236e-05,6.967,80.767,1880.0,0.17,58
Nuwara Eliya Proper,2023-01-08,7.929815294605236e-05,6.967,80.767,1880.0,0.74,58
Nuwara Eliya Proper,2023-01-09,7.929815294605236e-05,6.967,80.767,1880.0,0.15,58
Nuwara Eliya Proper,2023-01-10,4.990452893100044e-05,6.967,80.767,1880.0,0.0,55
Nuwara Eliya Proper,2023-01-11,0.00011804826677501793,6.967,80.767,1880.0,0.0,56
Nuwara Eliya Proper,2023-01-12,2.4432591727930068e-05,6.967,80.767,1880.0,0.0,55
Nuwara Eliya Proper,2023-01-13,0.00014667738543967706,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-01-14,0.00014286042085428743,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-01-15,0.00014286042085428743,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-01-16,0.00014286042085428743,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-01-17,0.00014286042085428743,6.967,80.767,1880.0,0.43,59
Nuwara Eliya Proper,2023-01-18,0.00014286042085428743,6.967,80.767,1880.0,0.2,57
Nuwara Eliya Proper,2023-01-19,-3.227619846102653e-06,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2023-01-20,0.00020756474943445902,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2023-01-21,0.00023396280271886246,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2023-01-22,0.00023396280271886246,6.967,80.767,1880.0,0.19,59
Nuwara Eliya Proper,2023-01-23,0.00023396280271886246,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-01-24,0.00023396280271886246,6.967,80.767,1880.0,0.05,59
Nuwara Eliya Proper,2023-01-25,0.00023396280271886246,6.967,80.767,1880.0,0.09,59
Nuwara Eliya Proper,2023-01-26,0.00023396280271886246,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-01-27,0.00023396280271886246,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2023-01-28,0.00023396280271886246,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2023-01-29,0.000260783541323863,6.967,80.767,1880.0,0.0,57
Nuwara Eliya Proper,2023-01-30,9.00140755913648e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-01-31,9.00140755913648e-05,6.967,80.767,1880.0,0.02,59
Nuwara Eliya Proper,2023-02-01,9.00140755913648e-05,6.967,80.767,1880.0,0.22,60
Nuwara Eliya Proper,2023-02-02,9.00140755913648e-05,6.967,80.767,1880.0,0.21,62
Nuwara Eliya Proper,2023-02-03,9.00140755913648e-05,6.967,80.767,1880.0,0.5,61
Nuwara Eliya Proper,2023-02-04,9.00140755913648e-05,6.967,80.767,1880.0,0.13,60
Nuwara Eliya Proper,2023-02-05,9.00140755913648e-05,6.967,80.767,1880.0,0.18,62
Nuwara Eliya Proper,2023-02-06,9.00140755913648e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-02-07,9.00140755913648e-05,6.967,80.767,1880.0,0.17,59
Nuwara Eliya Proper,2023-02-08,9.00140755913648e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-02-09,0.00013128027950522387,6.967,80.767,1880.0,0.0,55
Nuwara Eliya Proper,2023-02-10,0.00011733226246846059,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-02-11,0.00011733226246846059,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-02-12,0.00011733226246846059,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-02-13,4.929084967180694e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-02-14,0.00015506002549090815,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-02-15,0.0001174868853575575,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-02-16,8.970042732308677e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-02-17,9.823157884428349e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-02-18,0.00016019608523989675,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-02-19,9.151795084325964e-05,6.967,80.767,1880.0,0.06,60
Nuwara Eliya Proper,2023-02-20,9.151795084325964e-05,6.967,80.767,1880.0,0.31,60
Nuwara Eliya Proper,2023-02-21,9.151795084325964e-05,6.967,80.767,1880.0,0.04,60
Nuwara Eliya Proper,2023-02-22,9.151795084325964e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-02-23,2.037989915120034e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-02-24,2.037989915120034e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-02-25,0.00011178714346443293,6.967,80.767,1880.0,0.16,58
Nuwara Eliya Proper,2023-02-26,0.00011020427990016352,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-02-27,3.9183760344989445e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-02-28,3.9183760344989445e-05,6.967,80.767,1880.0,0.12,59
Nuwara Eliya Proper,2023-03-01,3.9183760344989445e-05,6.967,80.767,1880.0,0.38,58
Nuwara Eliya Proper,2023-03-02,3.9183760344989445e-05,6.967,80.767,1880.0,0.06,60
Nuwara Eliya Proper,2023-03-03,3.9183760344989445e-05,6.967,80.767,1880.0,0.0,59
Nuwara Eliya Proper,2023-03-04,3.9183760344989445e-05,6.967,80.767,1880.0,0.27,59
Nuwara Eliya Proper,2023-03-05,3.9183760344989445e-05,6.967,80.767,1880.0,0.08,59
Nuwara Eliya Proper,2023-03-06,3.9183760344989445e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-03-07,0.00011656251029638325,6.967,80.767,1880.0,0.09,60
Nuwara Eliya Proper,2023-03-08,5.482346420392371e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-03-09,2.6221563938157414e-05,6.967,80.767,1880.0,0.03,62
Nuwara Eliya Proper,2023-03-10,8.002027190416942e-05,6.967,80.767,1880.0,4.02,60
Nuwara Eliya Proper,2023-03-11,8.002027190416942e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-03-12,8.002027190416942e-05,6.967,80.767,1880.0,0.01,60
Nuwara Eliya Proper,2023-03-13,8.002027190416942e-05,6.967,80.767,1880.0,0.09,60
Nuwara Eliya Proper,2023-03-14,7.259952800323597e-05,6.967,80.767,1880.0,0.0,58
Nuwara Eliya Proper,2023-03-15,7.259952800323597e-05,6.967,80.767,1880.0,0.04,62
Nuwara Eliya Proper,2023-03-16,7.259952800323597e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-03-17,7.259952800323597e-05,6.967,80.767,1880.0,0.29,62
Nuwara Eliya Proper,2023-03-18,9.671458566928647e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-03-19,0.00017911965902757605,6.967,80.767,1880.0,1.05,61
Nuwara Eliya Proper,2023-03-20,0.00017911965902757605,6.967,80.767,1880.0,0.23,60
Nuwara Eliya Proper,2023-03-21,0.00017911965902757605,6.967,80.767,1880.0,0.3,62
Nuwara Eliya Proper,2023-03-22,0.00017911965902757605,6.967,80.767,1880.0,0.23,62
Nuwara Eliya Proper,2023-03-23,0.00011492713685181609,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-03-24,-6.240766545820981e-06,6.967,80.767,1880.0,0.01,62
Nuwara Eliya Proper,2023-03-25,-6.240766545820981e-06,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-03-26,-6.240766545820981e-06,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-03-27,0.0001262844385080003,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-03-28,0.00018538471080862894,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-03-29,0.0001526669572560343,6.967,80.767,1880.0,0.0,65
Nuwara Eliya Proper,2023-03-30,-8.969503664672427e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-03-31,1.5774250268855205e-05,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-04-01,7.191190675655544e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-04-02,7.191190675655544e-05,6.967,80.767,1880.0,0.06,60
Nuwara Eliya Proper,2023-04-03,7.191190675655544e-05,6.967,80.767,1880.0,0.69,62
Nuwara Eliya Proper,2023-04-04,-3.4541357124766595e-05,6.967,80.767,1880.0,0.11,60
Nuwara Eliya Proper,2023-04-05,-3.4541357124766595e-05,6.967,80.767,1880.0,0.54,62
Nuwara Eliya Proper,2023-04-06,0.00010180851017571588,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-04-07,5.1480111184296255e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-04-08,4.2504283531507705e-05,6.967,80.767,1880.0,0.0,60
Nuwara Eliya Proper,2023-04-09,4.2504283531507705e-05,6.967,80.767,1880.0,0.44,62
Nuwara Eliya Proper,2023-04-10,3.5249961950783075e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-04-11,7.573974978969717e-05,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2023-04-12,0.0001348430970754964,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-04-13,0.00013108486192378748,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-04-14,0.00016805501042161923,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-04-15,5.2464554459597895e-05,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2023-04-16,5.2464554459597895e-05,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-04-17,5.2464554459597895e-05,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2023-04-18,5.6520401395373903e-05,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-04-19,8.51418169993942e-05,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2023-04-20,0.0001135722777556178,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-04-21,0.0001135722777556178,6.967,80.767,1880.0,0.0,61
Nuwara Eliya Proper,2023-04-22,0.0001135722777556178,6.967,80.767,1880.0,0.66,60
Nuwara Eliya Proper,2023-04-23,0.0001135722777556178,6.967,80.767,1880.0,0.31,63
Nuwara Eliya Proper,2023-04-24,-1.2428640795501808e-05,6.967,80.767,1880.0,0.43,62
Nuwara Eliya Proper,2023-04-25,0.00016214472014439914,6.967,80.767,1880.0,0.36,62
Nuwara Eliya Proper,2023-04-26,0.00016214472014439914,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-04-27,0.00016214472014439914,6.967,80.767,1880.0,0.09,62
Nuwara Eliya Proper,2023-04-28,0.00012047888062712387,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-04-29,0.00012047888062712387,6.967,80.767,1880.0,0.34,60
Nuwara Eliya Proper,2023-04-30,0.00012047888062712387,6.967,80.767,1880.0,0.3,63
Nuwara Eliya Proper,2023-05-01,0.00012047888062712387,6.967,80.767,1880.0,0.08,63
Nuwara Eliya Proper,2023-05-02,0.00012047888062712387,6.967,80.767,1880.0,0.85,63
Nuwara Eliya Proper,2023-05-03,0.00012047888062712387,6.967,80.767,1880.0,0.01,63
Nuwara Eliya Proper,2023-05-04,0.00012826028336490668,6.967,80.767,1880.0,0.1,63
Nuwara Eliya Proper,2023-05-05,0.00012826028336490668,6.967,80.767,1880.0,0.96,60
Nuwara Eliya Proper,2023-05-06,0.00012826028336490668,6.967,80.767,1880.0,0.03,63
Nuwara Eliya Proper,2023-05-07,0.00012826028336490668,6.967,80.767,1880.0,0.2,61
Nuwara Eliya Proper,2023-05-08,0.00012826028336490668,6.967,80.767,1880.0,0.0,62
Nuwara Eliya Proper,2023-05-09,0.00012826028336490668,6.967,80.767,1880.0,0.26,63
Nuwara Eliya Proper,2023-05-10,0.00012826028336490668,6.967,80.767,1880.0,0.01,64
Nuwara Eliya Proper,2023-05-11,0.00012826028336490668,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-05-12,0.00012826028336490668,6.967,80.767,1880.0,0.01,64
Nuwara Eliya Proper,2023-05-13,5.306613230090174e-05,6.967,80.767,1880.0,0.33,63
Nuwara Eliya Proper,2023-05-14,9.005913490203262e-05,6.967,80.767,1880.0,0.0,65
Nuwara Eliya Proper,2023-05-15,0.00017608067387932022,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-05-16,6.6541170414871e-05,6.967,80.767,1880.0,0.0,65
Nuwara Eliya Proper,2023-05-17,-5.946724111555856e-05,6.967,80.767,1880.0,0.0,67
Nuwara Eliya Proper,2023-05-18,0.0001223343026438204,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-05-19,0.0001223343026438204,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-05-20,0.0001223343026438204,6.967,80.767,1880.0,0.0,64
Nuwara Eliya Proper,2023-05-21,4.964501171995612e-05,6.967,80.767,1880.0,0.01,61
Nuwara Eliya Proper,2023-05-22,4.964501171995612e-05,6.967,80.767,1880.0,0.51,61
Nuwara Eliya Proper,2023-05-23,4.964501171995612e-05,6.967,80.767,1880.0,0.06,62
Nuwara Eliya Proper,2023-05-24,4.964501171995612e-05,6.967,80.767,1880.0,1.13,63
Nuwara Eliya Proper,2023-05-25,4.964501171995612e-05,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2023-05-26,0.00011713074456970434,6.967,80.767,1880.0,0.0,63
Nuwara Eliya Proper,2023-05-27,6.895541451950392e-05,6.967,80.767,1880.0,0.02,62
